V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
159.146534532, 126.717511837, 122.828291009, 85.7622789502, 130.904625056, 128.284345999, 38.5201614087, 107.729598836, 558.421471624, 161.144108291, 70.7988756517, 195.688966488, 176.44195369, 176.12226476, 145.670541725, 172.608460595, 189.268105953, 608.407217445, 238.369721359, 172.804461071, 145.789261653, 148.489123224, 141.32538717, 93.7959061664, 102.052581705, 142.844321921, 130.388043362, 171.873071644, 142.815695253
157.64576301, 144.027962707, 123.794342773, 101.06753868, 154.027559788, 121.001902164, 100.153724306, 117.226325686, 915.843260772, 178.839987779, 75.3890514749, 911.144581025, 148.315869325, 150.202917952, 141.073970761, 141.642222008, 158.91146609, 546.22777659, 230.50766919, 145.261626367, 141.235946995, 136.837534226, 134.270787749, 101.314248369, 114.490085831, 140.88941658, 113.404429625, 137.501713672, 135.779806321
156.714324913, 138.303320182, 136.97937645, 91.2976298273, 151.204025837, 140.553064372, 76.1989644947, 134.201685721, 231.051738706, 209.812020553, 64.8236914023, 438.460901031, 160.966542396, 150.106529365, 137.553145194, 140.325256452, 174.941272215, 827.64159301, 202.455168143, 147.352205764, 139.68511438, 143.451990903, 126.685893164, 108.910589026, 128.791151843, 130.249518921, 126.405554344, 143.764451596, 128.916340155
148.684638869, 130.343115576, 128.624177775, 87.0960829337, 136.055847227, 141.582907916, 77.8346441237, 127.977366622, 193.061801428, 152.059376763, 70.4214899068, 202.735193017, 148.957167111, 156.41875475, 147.389613683, 147.557230647, 156.36370524, 841.099236069, 202.161012624, 148.49504786, 147.952388518, 149.934085107, 146.105135244, 92.7207125714, 110.595546892, 147.269757942, 143.652067172, 161.665500851, 147.268104178
155.052571331, 129.882116051, 123.332944024, 83.9401672806, 131.264753962, 120.930701732, 66.8188689861, 115.669782646, 294.184486438, 175.084483451, 34.5628822442, 316.748838987, 170.296497578, 172.087808275, 159.211510481, 161.863869891, 179.656181366, 452.939583303, 268.24967312, 166.96290931, 171.57979685, 155.405729068, 151.909128452, 91.5032969742, 113.337030628, 157.811445521, 148.13616699, 165.182694922, 153.606173417
185.445880223, 155.878715729, 121.663612218, 87.7950187456, 181.093986815, 104.153861044, 86.3339228775, 108.023887169, 838.398741566, 163.125603211, 69.9731902654, 466.398028226, 151.050431967, 162.917856505, 146.525047567, 148.912680343, 160.653827837, 675.064069733, 175.37700374, 149.761915395, 146.977351018, 148.32359219, 143.867626699, 107.54279543, 101.969424365, 145.958414703, 140.307346665, 163.617393631, 145.822677877
170.72508795, 158.780775849, 116.79332806, 98.0533805065, 167.285136659, 111.67171066, 60.4324280472, 114.542620436, 848.442146169, 163.673982306, 66.5652586834, 265.845789209, 130.376078026, 128.896475319, 123.506439236, 128.664787829, 138.482615673, 889.836585705, 147.456926369, 129.347539869, 124.942825349, 130.598724671, 121.653224506, 99.5327806578, 111.621832792, 122.411037214, 110.738450721, 156.828767773, 122.097720278
178.377413776, 134.454333782, 120.654487062, 100.53308093, 162.891007756, 130.743838749, 73.3282283322, 118.929867827, 744.289104603, 179.834243955, 46.740802429, 405.647708688, 174.827585717, 168.150849304, 160.120169987, 168.959361309, 197.368331704, 850.369597263, 198.182600371, 174.074689116, 160.213151632, 155.201237211, 154.229131665, 100.94982523, 106.094800059, 158.479109636, 147.295750919, 174.285150262, 154.420167741
147.032025784, 134.109055801, 116.768404868, 101.013036842, 135.010813151, 140.413859739, 75.5119829493, 115.532048147, 191.533306502, 149.468461977, 91.0485172844, 400.663248032, 141.313565258, 171.203276404, 141.254670267, 141.260544068, 162.383567076, 278.856631162, 166.724231956, 141.279539843, 142.305122563, 144.888073277, 141.194878978, 102.231039725, 110.711173122, 141.25268049, 123.767798793, 156.073613887, 141.236429504
169.192907447, 159.744277659, 131.108306447, 88.3159216118, 164.443235407, 130.589600388, 90.2625887583, 125.211850357, 425.066276558, 131.583692701, 30.1259746749, 907.342450546, 146.665016178, 129.285598091, 118.932607931, 143.303777421, 161.315377793, 927.20799783, 216.739757851, 146.064560688, 120.035082877, 136.21468701, 117.989180699, 97.611998472, 121.307627905, 118.902215312, 86.7250062847, 178.617231558, 118.063050747
204.304947499, 116.804340179, 115.261404862, 80.4912635014, 174.3185011, 115.415047804, 84.7747627416, 103.43058916, 325.808285921, 161.269521257, 41.5304347283, 941.235080806, 171.589304906, 148.674935871, 143.639322701, 168.001924853, 195.931425462, 848.726306479, 182.796389435, 171.363963821, 143.644948709, 143.485362526, 140.112326132, 95.9150025642, 100.490676092, 142.228869616, 138.65684656, 174.266220559, 141.564035291
171.003361787, 154.510368799, 135.739024481, 110.651123489, 168.589181036, 121.889336515, 108.002590939, 123.121821065, 594.936624493, 190.021545294, 73.3293955959, 850.135419722, 161.848590284, 155.350083386, 143.675380391, 158.236334413, 170.751159863, 222.487362093, 169.04991019, 160.234608842, 144.146085789, 145.145620178, 142.957368, 88.355780394, 109.649209131, 143.504734248, 109.234477999, 182.218391179, 143.497003023
180.464176043, 145.472140296, 141.050588546, 100.222380268, 168.943599227, 190.26690445, 85.4148667141, 118.607895681, 785.031529751, 204.069593915, 83.156683681, 417.135585583, 185.134624801, 176.418843401, 175.173334339, 178.919742431, 204.57780648, 686.971453366, 218.028807281, 184.490829804, 175.446613093, 175.974262875, 174.867120927, 94.8320314873, 117.17229206, 175.073029623, 131.245212328, 180.524680812, 174.943421608
177.44503189, 143.358854883, 120.80211783, 98.2293438619, 167.952159107, 142.304653298, 100.171011746, 115.950929074, 582.298008799, 172.371798025, 90.461919201, 956.87297058, 155.920104536, 159.015614433, 152.261329019, 155.401479878, 163.169495544, 233.336739828, 203.207969541, 155.675918719, 153.179653701, 146.305478908, 141.108746027, 110.912321747, 104.439437193, 152.122848852, 121.390027437, 156.260796044, 152.119194717
193.12653082, 163.065011673, 142.867705701, 83.3357109003, 183.237600097, 167.595141255, 92.7193954279, 131.157572853, 201.156326198, 145.197631935, 15.2785087113, 641.671851391, 201.210821059, 138.180727327, 132.555726082, 138.214246129, 201.946424218, 713.470172006, 165.272254822, 153.179972113, 133.630556372, 137.379319003, 129.71433943, 109.017271429, 129.134236755, 132.140968641, 127.079072069, 158.957449636, 131.87031375
160.371543188, 146.558800109, 133.213778137, 103.51653761, 156.597633454, 144.883123425, 77.7632657256, 127.515125032, 410.240518571, 212.962624619, 54.2734973526, 743.452287918, 146.019260961, 146.349315585, 142.977012039, 143.35707603, 147.293240193, 408.763284439, 267.491790544, 145.243012482, 142.993564244, 148.903826211, 142.63826965, 105.793260604, 127.37456761, 142.964633634, 135.560184214, 149.186634438, 142.956328215
192.526925991, 154.051748075, 129.243396046, 94.006752424, 187.330624586, 148.950603184, 60.8810348631, 124.464725095, 363.876017025, 180.874166247, 62.3189940744, 642.619514774, 149.252391222, 151.287087189, 147.179000609, 148.380189437, 166.233015966, 662.470720751, 221.232069447, 148.46645435, 147.181767101, 149.368329483, 146.969560244, 102.272912872, 122.682055847, 147.177366536, 121.737333474, 169.772485398, 147.16564924
171.577343897, 133.835248918, 125.166294405, 98.2165166753, 149.069205912, 126.298355889, 71.2769641891, 124.801878816, 843.773259962, 152.978784089, 43.7488374448, 238.070547692, 153.584625896, 198.883815572, 148.871829288, 152.990262038, 154.741178793, 375.899268971, 165.132436384, 153.172940387, 149.998312941, 144.539548423, 140.321991031, 104.071567779, 118.360424086, 144.225158709, 132.531089727, 157.02358365, 141.054179607
146.712036042, 137.623720843, 137.082050564, 90.9870731244, 143.322374255, 134.629266719, 38.0844033134, 128.438353182, 893.253056833, 163.946357233, 47.690532864, 176.239971654, 130.718521345, 135.928674452, 130.339422213, 130.665346236, 133.473498658, 327.261317053, 171.215914931, 130.704763738, 134.399299408, 149.979258875, 121.539254454, 104.939349745, 97.2356953827, 130.318123995, 114.537787848, 167.679263616, 129.937980944
192.381986283, 176.667312471, 171.019157046, 93.7022421402, 181.977393013, 156.886283053, 98.6571566705, 157.21588812, 678.844261481, 190.259923272, 73.0958319146, 317.38701127, 171.38475873, 165.414760857, 146.631730909, 161.395934975, 181.394904647, 388.785560636, 249.349655134, 165.288366124, 146.948967342, 151.008047256, 138.001498935, 101.45033226, 154.349715313, 146.513900375, 132.25436342, 182.697208365, 146.507631179
190.501487345, 138.748390519, 137.618816571, 83.4078036487, 140.72285153, 126.742428318, 83.0365468899, 130.833892354, 557.653775897, 169.708358981, 38.9200974083, 728.364789571, 194.557632411, 169.052624531, 167.292165512, 174.308217521, 204.394181902, 719.306247399, 289.873734666, 176.336138301, 168.09658167, 163.29108701, 162.609748167, 87.9508700939, 113.415709568, 167.185044798, 122.479712124, 181.22607304, 165.627691198
154.631867344, 125.012217726, 121.31676709, 85.7760625964, 146.364658354, 125.821591253, 106.284830981, 118.290517967, 418.609290821, 173.042308541, 67.7488559789, 960.792821513, 165.697945695, 166.021457037, 159.560812255, 162.548628229, 170.89541606, 580.090254276, 184.318842285, 163.592403236, 161.471365696, 161.249108247, 153.931518285, 103.426132746, 118.205238315, 157.445816206, 118.586742329, 182.01872679, 156.753631855
162.858585219, 157.486474729, 154.134614327, 83.1843486542, 158.759374546, 148.387758038, 108.225162909, 139.74370071, 217.217733029, 168.210776304, 22.0585927259, 893.21558731, 153.385265118, 143.141450592, 138.745287322, 151.621192224, 175.437067213, 697.890462717, 260.888605317, 152.977991168, 142.179253611, 139.019638791, 136.830470886, 96.2831067243, 125.837329147, 138.678823312, 122.236437226, 144.127863217, 137.399480056
191.46927712, 157.971971967, 155.8981138, 103.66418144, 174.509486167, 146.281065609, 127.449090027, 151.497532768, 410.247678702, 153.105211408, 86.6795526797, 615.884389819, 159.837590587, 165.010145307, 150.520013218, 159.538476155, 183.663519219, 804.201683686, 163.694569545, 159.573114017, 151.353033316, 147.982305255, 147.277506312, 103.678317031, 138.072989204, 150.248691836, 130.628224283, 175.338267149, 150.112054686
196.751686854, 194.735009688, 150.685918973, 86.681922518, 194.983273854, 160.723825797, 77.0327705565, 133.219062187, 181.654032382, 172.916102097, 28.576418416, 735.28401151, 142.782200915, 181.152272217, 140.774555686, 142.408695211, 147.414165053, 589.635858086, 182.367484964, 142.780712895, 143.131016356, 156.943408128, 131.37228702, 94.1690279224, 130.161676971, 138.873504602, 130.559600762, 176.229280977, 131.863502988
163.433302373, 129.420856684, 126.091894528, 92.6294909776, 162.205541007, 205.026334678, 73.9154442656, 123.849581292, 747.791177537, 168.860432778, 16.506451464, 525.952467328, 155.115885441, 154.498862801, 153.135622948, 154.22798069, 164.476274079, 306.794229034, 192.903543774, 154.662411492, 153.346435051, 153.554551456, 152.331517155, 120.478645457, 123.097599187, 153.104092881, 140.985159134, 186.789038214, 153.101952012
200.54271517, 159.025320521, 149.066259045, 107.466717838, 166.943173198, 137.870077818, 127.515298032, 147.758953083, 343.868573167, 194.145171653, 102.845589002, 865.127029201, 169.619229451, 161.966707645, 158.474642308, 159.994857608, 190.447130054, 243.340412509, 204.271335331, 167.537560814, 160.340024336, 149.864274213, 147.721010602, 103.437672123, 136.718564131, 158.053889173, 120.381091468, 188.448582524, 154.158960766
192.322157279, 134.681625992, 134.510238332, 94.6667008182, 154.51651758, 116.379846819, 74.2116790924, 108.392659316, 277.175512325, 170.193214658, 94.3637995793, 970.004713007, 140.005753474, 139.041107008, 138.28942823, 139.436090896, 149.595887496, 827.584699245, 258.788104355, 139.985216379, 138.344003552, 137.965462842, 136.978440007, 113.745504229, 101.059035642, 137.528755369, 124.726630366, 141.968660519, 137.457023922
179.68093816, 174.659901174, 136.325392525, 95.3969808082, 176.214490031, 97.9745857835, 72.7150992638, 109.251153796, 707.763126771, 165.54122584, 54.037585549, 235.826046132, 172.76852345, 194.310394231, 149.372791262, 157.723181874, 173.801505417, 575.034670308, 171.859137713, 162.005758355, 153.525276755, 155.709250199, 142.030707289, 75.6214320047, 95.0569627412, 147.8460098, 121.635130625, 192.288894618, 147.580285212
175.677197075, 150.631611029, 117.835524858, 88.8514438251, 167.323091028, 149.793029979, 58.4496187981, 100.659420518, 893.830522447, 205.906999249, 81.9289750145, 925.858122096, 156.9319005, 150.914867035, 142.668339212, 146.858217183, 165.142657431, 984.052794845, 202.129309749, 151.383277348, 142.693859235, 147.66905843, 142.257096646, 107.858595307, 98.5286738195, 142.604935564, 123.768414236, 150.403782385, 142.543269592
161.288499467, 133.519622935, 97.6478430675, 85.7621745444, 152.01256643, 102.864847546, 86.0832058741, 93.3104512109, 840.143952354, 146.876817477, 9.10141705501, 974.183588751, 151.044934326, 145.234760085, 136.452531764, 137.654436406, 158.526163879, 198.151090476, 197.117207285, 146.65598148, 138.542481952, 170.292964592, 134.265325373, 97.1902884308, 93.3007897685, 135.727715809, 126.090998057, 177.913829143, 135.556742786
157.870677123, 156.962943586, 139.769446656, 94.8363523537, 157.807951637, 151.053442804, 115.08057997, 137.100253997, 312.789333805, 163.399477039, 72.1991782775, 665.149911794, 155.287724116, 150.750144225, 147.99539128, 151.823678188, 158.925925069, 285.506713744, 197.928348695, 153.15439904, 148.512751792, 159.538584971, 147.752652375, 81.7086720534, 122.227301847, 147.93100868, 107.883995215, 170.24935325, 147.873956228
139.780197864, 132.045758389, 129.506492939, 119.861329877, 135.488060169, 132.261299183, 95.8662930471, 123.872964349, 148.99699076, 150.015046844, 46.7817900591, 146.899842852, 135.527085074, 168.644580103, 133.650989459, 134.24557366, 148.883870569, 663.325436721, 278.143125629, 135.420746047, 133.664719763, 134.16390725, 130.349902988, 100.055439134, 121.262873569, 133.473138376, 123.344680668, 148.510771245, 133.376410981
170.343884308, 151.928827805, 127.528411105, 100.717622292, 168.439102714, 136.974707803, 80.5917859009, 106.780254316, 904.735525889, 164.082463975, 19.8744703489, 502.715932908, 157.08644544, 169.971685756, 155.117121595, 155.542569161, 165.316747938, 987.721758056, 216.011162902, 155.968381816, 155.676301144, 158.741334689, 150.938278834, 102.063918546, 96.0560401637, 154.943975531, 124.852885309, 176.471519326, 154.690080152
166.913389208, 151.150228154, 146.813379963, 117.050171275, 165.597768722, 151.727621229, 83.4781679309, 138.185819973, 402.297334745, 193.94548403, 77.4375784418, 463.989541125, 181.419813259, 197.206853859, 175.080578006, 181.008443264, 182.638551596, 216.90425424, 215.710611466, 181.092172163, 181.472329424, 167.216322096, 166.687597283, 108.823117665, 129.923925524, 173.565162532, 134.845713109, 173.830149417, 172.019865955
159.631781451, 157.275035928, 137.252725879, 97.5701157919, 158.678422453, 135.505037073, 91.9413776158, 124.478736163, 349.97544764, 185.624592637, 47.3008940578, 787.409405155, 170.234827027, 173.295898952, 144.176844564, 148.024776931, 178.126027715, 493.883602696, 249.516833597, 149.392153064, 146.143161833, 155.311341227, 143.498123677, 113.215018503, 120.326992375, 144.166363869, 128.366513889, 173.520801914, 144.132033587
158.541330313, 146.560889975, 141.781012515, 105.39911097, 151.118947129, 121.070581503, 81.9924285919, 106.912579973, 990.057175864, 171.151347108, 33.4937097986, 681.91437469, 171.509074075, 158.150832147, 153.579601721, 160.256837688, 189.653056751, 283.231722543, 193.973072321, 163.249341572, 153.5869504, 163.709899987, 153.508134051, 107.463495844, 106.493831233, 153.553955353, 138.285068398, 176.669587514, 153.544872601
172.620965004, 147.235852832, 129.154059572, 71.8412029402, 152.213318186, 125.31090327, 105.317409183, 119.362724339, 800.196236951, 180.189796162, 26.7555252448, 444.953855285, 165.070849594, 177.303091371, 164.021187859, 164.607644867, 185.449456898, 827.406529664, 239.562823039, 164.914148154, 168.81941371, 162.581561309, 158.683147479, 111.179474074, 107.801276106, 163.971987466, 155.929088832, 167.874969429, 159.001197571
